"filename", "language", "Markdown", "JSON", "YAML", "Python", "Groovy", "Properties", "Dart", "XML", "C++", "Swift", "comment", "blank", "total"
"/Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/settings_view/components/change_first_name_card.dart", "Dart", 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 17, 7, 92
"/Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/settings_view/components/change_last_name_card.dart", "Dart", 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 17, 7, 92
"/Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/settings_view/components/settings_view_header.dart", "Dart", 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 17, 4, 32
"/Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/settings_view/settings_view.dart", "Dart", 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 17, 6, 68
"/Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/sunday_mass_view/components/sunday_mass_view_header.dart", "Dart", 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 17, 4, 32
"/Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/sunday_mass_view/sunday_mass_view.dart", "Dart", 0, 0, 0, 0, 0, 0, 172, 0, 0, 0, 18, 21, 211
"/Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/verse_of_the_day_view/verse_of_the_day_view.dart", "Dart", 0, 0, 0, 0, 0, 0, 205, 0, 0, 0, 17, 22, 244
"/Users/carltonaikins/Desktop/Home/Programming/projects/elisha/pubspec.yaml", "YAML", 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 49, 25, 151
"/Users/carltonaikins/Desktop/Home/Programming/projects/elisha/scripts/git_committer.py", "Python", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 9, 12, 44
"/Users/carltonaikins/Desktop/Home/Programming/projects/elisha/scripts/license_tool.py", "Python", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 8, 13, 47
"Total", "-", 1473, 263, 87, 49, 89, 8, 6328, 166, 1, 14, 1984, 1251, 11713
